name;aliases;admin1;population;lat;lon
Diezmanning;;BY;0;48.18068;12.15603
Dießem;;NW;0;51.32359;6.58059
Dießen;;BW;0;48.42877;8.59281
Dießenbach;;BY;0;48.90856;12.97449
Dießenstein;;BY;0;48.76635;13.39914
Dießfurt;;BY;0;49.73257;11.97196
Differten;;SL;0;49.24237;6.77187
Dikjendeel;;SH;0;54.88026;8.29391
Dilkrath;;NW;0;51.25055;6.26244
Dillberg;;BY;0;49.32252;11.38793
Dillbrecht;;HE;0;50.81014;8.20091
Dilldorf;;NW;0;51.38333;7.08333
Dilldorfer Höhe;;NW;0;51.38387;7.07413
Dille;;NI;0;52.8017;8.97339
Dillendorf;;BW;0;47.7989;8.40362
Dillhausen;;HE;0;50.54938;8.21617
Dillheim;;HE;0;50.60744;8.37109
Dillich;;HE;0;50.99719;9.28806
Dillingen;;HE;0;50.26667;8.63333
Dillishausen;;BY;0;48.05938;10.73021
Dillkofen;;BY;0;48.82273;12.23372
Dillnhütten;;NW;0;50.9228;8.00715
Dillweißenstein;;BW;0;48.86962;8.68832
Dilmar;;RP;0;49.56083;6.41243
Dilpersried;;BY;0;47.86201;10.08506
Dilsberg;;BW;0;49.39834;8.83544
Dilsbergerhof;;BW;0;49.38041;8.8395
Dilsburg;;SL;0;49.33002;6.93963
Dilschhausen;;HE;0;50.81651;8.65499
Dimbach;;BY;0;49.83129;10.25603
Dimbach;;BW;0;49.17087;9.38386
Dimhausen;;NI;0;52.88037;8.69056
Dinau;;BY;0;49.16341;11.89184
Dinding;;BY;0;48.00735;12.102
Dingbuch;;BY;0;47.93613;12.24366
Dingelbe;;NI;0;52.17341;10.13386
Dingelstedt;Dingelstedt am Huy;ST;0;51.97663;10.97809
Dingen;;NI;0;53.61667;8.53333
Dingen;Dingden;NW;0;51.55772;7.35069
Dingerdissen;;NW;0;52.00063;8.63508
Dingerdonn;;SH;0;53.96486;9.14483
Dingeringhausen;;HE;0;51.30794;8.8549
Dingeringhausen;;NW;0;51.18315;7.82674
Dingisweiler;;BY;0;47.91271;10.37621
Dinglesmad;;BW;0;48.93333;9.7
Dinglingen;Lahr-Dinglingen;BW;0;48.3427;7.84261
Dingsfelde;;NI;0;53.23453;8.1126
Dingstede;;NI;0;53.04533;8.42469
Dingstetten;;BY;0;49.10305;12.26361
Dingstock;;SH;0;54.54225;9.82328
Dingwörden;Dingworden;NI;0;53.79595;9.05468
Dinkbühl;Dinkbuhl;BW;0;48.93333;9.9
Dinkelbach;;RP;0;50.63333;7.38333
Dinkelburg;;NW;0;51.54142;9.2407
Dinkelhausen;;NI;0;51.6651;9.67827
Dinkelrode;;HE;0;50.84288;9.80735
Dinkelshausen;;BY;0;48.64785;11.15003
Dinker;;NW;0;51.6438;7.96287
Dinklar;;NI;0;52.16582;10.06382
Dinnenried;;BW;0;47.88187;9.73181
Dinnensberg;;BY;0;47.65;10
Dinnies;;MV;0;53.62815;11.96222
Dinschede;;NW;0;51.40285;8.13126
Dinslakenerbruch;;NW;0;51.58228;6.73344
Dinspel;;RP;0;50.64301;7.43389
Dinstorf;;NI;0;52.63358;9.57458
Dintenhofen;;BW;0;48.25313;9.71361
Dinzling;;BY;0;49.13433;12.63635
Diocese Halberstadt;;ST;0;51.89616;11.04881
Diocese Hildesheim;;NI;0;52.14905;9.9469
Diocese Paderborn;;NW;0;51.71884;8.75549
Diocese of Verden;;NI;0;52.91703;9.22874
Dioecese of Minden;;NW;0;52.2888;8.91911
Dipbach;;BY;0;49.89786;10.12416
Dippach;;HE;0;50.61495;10.0322
Dippach;;BY;0;50.20254;10.60188
Dippach;;BW;0;49.34074;9.39003
Dippelsdorf;;ST;0;51.15203;12.02526
Dippersreuth;;BY;0;49.87238;12.41638
Dippersricht;;BY;0;49.41734;11.45823
Dippmannsdorf;;BB;0;52.22119;12.59572
Dippoldsberg;;BY;0;49.46759;10.70853
Dipshorn;;NI;0;53.16865;9.1228
Dirgenheim;;BW;0;48.89042;10.40722
Dirkes;;NW;0;51.18106;6.63059
Dirlafing;;BY;0;48.23406;12.40643
Dirlammen;;HE;0;50.60527;9.30213
Dirlenbach;;NW;0;50.87409;7.89405
Dirlesried;;BY;0;48.2848;11.18937
Dirlos;;HE;0;50.52538;9.75912
Dirmerzheim;;NW;0;50.82433;6.768
Dirmingen;;SL;0;49.41687;7.01565
Dirnaibach;;BY;0;48.44006;12.1023
Dirnaich;;BY;0;48.44799;12.50244
Dirnau;;BY;0;48.58275;12.24163
Dirnberg;;BY;0;48.11978;12.2844
Dirnhart;;BY;0;50.05;12.15
Dirnismaning;Ismaning;BY;0;48.23239;11.64151
Dirnsberg;;BY;0;47.87847;12.30726
Dirschhofen;;BY;0;48.62684;11.24185
Dishley;;MV;0;53.72069;13.48125
Dissau;;SH;0;53.93742;10.59806
Dissen;;BB;0;51.82594;14.29021
Dissen;;HE;0;51.19475;9.40597
Dissenchen;;BB;0;51.7639;14.39464
Dissenhausen;;BW;0;48.11709;9.98416
Distelberg;;MV;0;53.80632;12.19705
Distelhausen;;BW;0;49.59946;9.69303
Distelhausen;;BY;0;49.05919;11.95956
Distelkamp;;NW;0;50.9113;7.56924
Disteln;;NW;0;51.60601;7.14911
Distelrath;;NW;0;50.81342;6.51732
Disternich;;NW;0;50.7397;6.6705
Dittelsdorf;;SN;0;50.95408;14.87201
Dittelsheim;;RP;0;49.74639;8.22639
Dittelspoint;;BY;0;48.71977;10.72142
Dittelstedt;;TH;0;50.96429;11.07546
Dittenfeld;;BY;0;48.75322;11.09304
Dittenkofen;;BY;0;48.62297;12.61938
Ditterke;;NI;0;52.3346;9.58162
Dittersbach;;SN;0;51.0401;13.98302
Dittersbach auf dem Eigen;Dittersbach;SN;0;51.01805;14.86535
Dittersbrunn;;BY;0;50.06148;11.00823
Dittersdorf;;SN;0;51.02966;13.14587
Dittershausen;Fuldabruck-Dittershausen|Fuldabrück-Dittershausen;HE;0;51.25151;9.48155
Ditterswind;;BY;0;50.16923;10.63485
Dittichenrode;;ST;0;51.47475;11.10117
Dittigheim;;BW;0;49.61089;9.6746
Dittishausen;;BW;0;47.90125;8.36305
Dittlingen;;RP;0;49.57288;6.46267
Dittlofrod;;HE;0;50.7582;9.74331
Dittlofsroda;;BY;0;50.15191;9.76193
Dittmannsdorf;;SN;0;51.17074;14.78032
Dittmern;;NI;0;53.01514;9.91033
Dittrich;;SN;0;50.85307;12.5072
Dittrichshütte;;TH;0;50.63107;11.26194
Dittwar;;BW;0;49.59159;9.63571
Ditzum;;NI;0;53.31435;7.27989
Ditzumerhammrich;;NI;0;53.27541;7.26335
Ditzumerverlaat;;NI;0;53.25872;7.26894
Divitz;;MV;0;54.33302;12.69492
Dixenhausen;;BY;0;49.10731;11.26279
Dixförda;;ST;0;51.8094;13.03473
Dobach;Dobach-Driesch;NW;0;50.81547;6.14391
Dobbeln;;NI;0;52.10303;10.90256
Dobbenfeld;;NI;0;52.40066;7.08942
Dobberland;;NI;0;53.42275;7.14714
Dobberzin;;BB;0;53.02098;14.03383
Dobbin;;MV;0;53.61665;12.33362
Dobbrikow;;BB;0;52.16555;13.06282
Dobbrun;;ST;0;52.83633;11.78116
Dobeneck;;SN;0;50.43269;12.12479
Dobeneck;;BY;0;50.29639;12.10489
Dobenreuth;;BY;0;49.69456;11.13147
Doberatsweiler;;BW;0;47.60683;9.69994
Doberburg;;BB;0;52.00505;14.24392
Doberenz;Konigsfeld-Doberenz|Königsfeld-Doberenz;SN;0;51.06706;12.77321
Dobergast;;ST;0;51.15;12.16667
Doberlug;;BB;0;51.61032;13.55174
Dobernitz;Kroptewitz-Dobernitz;SN;0;51.20526;12.95002
Doberow;;BB;0;52.32307;12.7117
Doberquitz;;SN;0;51.19799;12.91604
Doberschwitz;;SN;0;51.19358;12.90505
Doberstau;;SN;0;51.51646;12.20529
Dobertshof;;BY;0;49.80972;11.82063
Doberzeit;;SN;0;50.98432;13.9692
Dobia;;TH;0;50.60967;12.07625
Dobichau;;ST;0;51.20013;11.83513
Dobis;;ST;0;51.61365;11.76556
Dobl;;BY;0;48.48616;13.37088
Doblberg;;BY;0;48.01077;11.87279
Doblham;;BY;0;48.41533;13.05619
Doblstein;;BY;0;48.57724;13.40225
Dobra;;BB;0;51.51567;13.44545
Dobra;;SN;0;51.25805;13.77239
Dobranitz;Dobranecy;SN;0;51.19362;14.26198
Dobrigau;;BY;0;49.93667;12.28894
Dobritz;Meissen-Dobritz;SN;0;51.13756;13.44364
Dobrock;;NI;0;53.72542;9.09208
Dobschütz;;SN;0;51.1455;13.28364
Dockenhuden;;HH;0;53.56019;9.82847
Dodenau;;HE;0;51.02585;8.59527
Dodendorf;;ST;0;52.04067;11.61564
Dodenhausen;;HE;0;51.01109;9.04947
Dodesheide;;NI;0;52.30473;8.07169
Dodow;;MV;0;53.50088;10.99859
Doenhausen;Eystrup-Doenhausen;NI;0;52.77116;9.23282
Doferhof;;BY;0;48.70404;11.13699
Dohm;;NW;0;51.09657;7.09373
Dohm;;RP;0;50.26667;6.66667
Dohm;;NI;0;53.06204;9.09649
Dohnsen;;NI;0;52.82165;10.02485
Dohr;;NW;0;51.16158;6.46966
Dohrenbach;;HE;0;51.31028;9.83371
Dohrgaul;;NW;0;51.09706;7.44828
Dohrkamp;;SH;0;54.13311;9.92469
Doidorf;;BY;0;48.53491;11.87864
Doktorsdhünn;;NW;0;51.06667;7.23333
Dolberg;;NW;0;51.70906;7.9202
Dolchau;;ST;0;52.7233;11.46166
Doldenhausen;;BY;0;48.07914;10.46618
Dolgelin;;BB;0;52.4957;14.40593
Dolgemost;Gut Dolgemost;MV;0;54.38277;13.48487
Dolgen;Vorwerk Dollgen;BB;0;53.41888;13.72205
Dolgen;;NI;0;52.31928;10.04956
Dolgen Siedlung;;MV;0;53.35114;13.33695
Dolgenbrodt;;BB;0;52.24295;13.76931
Dolglas;;MV;0;53.94144;11.84069
Dolgow;;NI;0;52.93674;11.11645
Dolgowitz;;SN;0;51.11502;14.74004
Dollahn;;MV;0;54.41667;13.56667
Dolldorf;;NI;0;52.70033;9.1249
Dollenburen;;SH;0;54.25561;9.05602
Dollenchen;;BB;0;51.60825;13.85955
Dollendorf;;NW;0;50.37138;6.7066
Dollerupholz;;SH;0;54.8055;9.70756
Dollerupmoor;;SH;0;54.79026;9.6799
Dollgen;;BB;0;52.01799;14.03855
Dollgow;;BB;0;53.07737;13.01408
Dollmannsberg;;BY;0;49.46874;11.62113
Dollnstein;;BY;0;48.86833;11.07336
Dollrottholz;;SH;0;54.64557;9.80571
Dollrottwatt;;SH;0;54.6421;9.83879
Dolsenhain;;SN;0;51.01214;12.55875
Dolsthaida;;BB;0;51.46667;13.76667
Dom Pedro;;BY;0;48.15969;11.53927
Dom-Esch;Esch;NW;0;50.67686;6.86069
Dombach;;NW;0;50.99465;7.15577
Dombach;;HE;0;50.30669;8.32318
Dombach im Loch;;BY;0;49.28058;10.53334
Domjüch;;MV;0;53.3284;13.12039
Dommatzen;;NI;0;52.99829;10.9491
Dommelsberg;;BW;0;48.41103;8.73658
Dommelstadl;Dommelstadel;BY;0;48.51039;13.4414
Domsdorf;;BB;0;51.71222;14.62659
Domsen;;ST;0;51.1792;12.1511
Domäne Avelsbach;Avelsbach;RP;0;49.75404;6.6984
Donaualtheim;;BY;0;48.59386;10.48673
Donaumünster;Donaumunster;BY;0;48.67849;10.69889
Donaurieden;;BW;0;48.31654;9.86074
Donaustetten;;BW;0;48.32875;9.9337
Donautal;;BW;0;48.3672;9.95361
Donauwetzdorf;;BY;0;48.63028;13.53221
Dondorf;;NW;0;50.76627;7.32578
Dondörflein;;BY;0;49.55579;10.84368
Donebach;;BW;0;49.56097;9.19264
Dong;;NW;0;51.4714;6.57663
Donk;;NW;0;51.23493;6.46853
Donnbronn;;BW;0;49.10318;9.26625
Donndiek;;SH;0;53.94931;9.17145
Donndorf;;BY;0;49.9352;11.51307
Donnerberg;;NW;0;50.78348;6.2428
Donnerburgsiedlung;;NI;0;52.28333;10.51667
Donnern;;NI;0;53.49412;8.71533
Donnerschwee;;NI;0;53.15055;8.2389
Donnershag;;HE;0;51.07876;9.91454
Donnersreuth;;BY;0;50.06926;11.46018
Donnerstedt;;NI;0;52.96542;8.97372
Donnstetten;;BW;0;48.51538;9.56501
Dono;;NW;0;52.24386;8.5473
Donop;;NW;0;51.98805;8.99368
Donrath;;NW;0;50.85298;7.22688
Donsbach;;HE;0;50.72289;8.23843
Donsbrüggen;;NW;0;51.79734;6.08723
Donstorf;;NI;0;52.66722;8.5465
Donstorfer Siedlung;;NI;0;52.65259;8.59981
Donzligerort;Donzelgerort;NW;0;52.47069;8.59806
Doos;Doos-Muggenhof;BY;0;49.4667;11.01526
Doosthof;;NI;0;53.43999;9.42063
Dorath;;NW;0;51.03055;6.09919
Dorbaum;;NW;0;52.0067;7.70545
Dorchheim;;HE;0;50.50617;8.06317
Dorenborg;;NI;0;53.18159;7.39637
Dorenwaid;;BW;0;47.68333;10
Dorettenhof;;BB;0;53.11198;13.46313
Dorf;;BY;0;48.62169;13.15948
Dorf;;RP;0;49.99748;6.93321
Dorf;;SL;0;49.48584;6.91809
Dorf;;BW;0;48.19392;8.03446
Dorf Brodhagen;;MV;0;54.1;11.85642
Dorf Döberitz;Dorf Doberitz|Döberitz;BB;0;52.5;13.06667
Dorf Erbach;;HE;0;49.66452;9.00884
Dorf Friedrichsruhe;Friedrichsruhe;MV;0;53.51071;11.74026
Dorf Ganzow;;MV;0;53.69525;11.08209
Dorf Gutow;Gutow;MV;0;53.9153;11.13446
Dorf Güll;;HE;0;50.50437;8.75645
Dorf Jörnstorf;Dorf Jornstorf;MV;0;54.04691;11.71567
Dorf Körkwitz;Körkwitz;MV;0;54.25404;12.387
Dorf Poltnitz;;MV;0;53.32764;11.85117
Dorf Reppenhagen;;MV;0;53.94201;11.1005
Dorf Saarow;Saarow;BB;0;52.27651;14.04558
Dorf Tatschow;;MV;0;53.92507;12.00548
Dorf Wehlen;;SN;0;50.96102;14.00499
Dorf Zechlin;Dorf-Zechlin;BB;0;53.13902;12.78176
Dorf im Warndt;Dorf;SL;0;49.19057;6.81702
Dorfacker;;BY;0;48.42243;11.64646
Dorfbach;;BY;0;48.52667;13.23695
Dorfbauer;;NW;0;52.13523;7.98967
Dorfbauernschaft;;NW;0;52.16594;7.51529
Dorfbauerschaft;;NW;0;52.21667;7.33333
Dorfborn;;HE;0;50.46597;9.62874
Dorfen;;BW;0;48.83241;10.34753
Dorferrott;Dorferott;NW;0;51.72106;6.59773
Dorff;;NW;0;50.73996;6.20017
Dorfgmünd;;BY;0;49.69607;11.95421
Dorfgütingen;;BY;0;49.21583;10.30276
Dorfhagen;;NI;0;53.33954;8.6796
Dorfhammerles;;BY;0;49.73169;12.04451
Dorfhaus;;BY;0;49.62545;11.2627
Dorfheide;;NW;0;51.8245;7.03943
Dorfilm;;TH;0;50.56652;11.53939
Dorfitter;;HE;0;51.23754;8.89122
Dorfkemmathen;;BY;0;49.08361;10.44472
Dorfkulm;;TH;0;50.68024;11.37179
Dorfmark;;NI;0;52.9016;9.77032
Dorfmerkingen;;BW;0;48.79567;10.31084
Dorfreihe;;SH;0;53.73898;9.54347
Dorfstadt;Falkenstein-Dorfstadt;SN;0;50.48791;12.36018
Dorfstraße;;SH;0;53.86449;9.70344
Dorfweil;;HE;0;50.27915;8.45632
Dorfwelver;;NW;0;51.63557;7.95303
Dorgendorf;;BY;0;50.00024;10.8115
Dorheim;;HE;0;50.97818;9.23019
Dorla;;HE;0;51.1675;9.31942
Dorlar;;NW;0;51.22094;8.23605
Dorlar;;HE;0;50.57626;8.56393
Dormecke;;NW;0;51.21812;8.1153
Dorn;;NW;0;50.99013;7.62045
Dorn;;BY;0;48.71209;13.63712
Dorn Assenheim;;HE;0;50.33895;8.84175
Dorna;;SN;0;51.24401;12.75506
Dornach;;BY;0;48.6309;12.89877
Dornach bei München;Dornach;BY;0;48.15;11.68362
Dornahof;;BW;0;47.95109;9.54647
Dornap;;NW;0;51.25427;7.06047
Dornau;;BY;0;49.89701;9.18861
Dornbach;;BW;0;49.30802;9.17356
Dornberg;;BW;0;49.62566;9.4284
Dornberg;;BY;0;49.30685;10.5011
Dornberg;;NW;0;52.04362;8.48385
Dornbreite;;SH;0;53.87603;10.63903
Dornbusch;;NI;0;53.73509;9.3454
Dornbusch;;NW;0;51.29412;6.32306
Dornbuschermoor;;NI;0;53.72607;9.32365
Dorndiel;;HE;0;49.86636;9.01546
Dorndorf;;ST;0;51.23527;11.68048
Dorndorf;;HE;0;50.50421;8.00234
Dorndorf;;BW;0;48.27885;10.02279
Dorneburg;;NW;0;51.53333;7.18333
Dorney;;NW;0;51.48065;7.36987
Dornhaselbach;;BY;0;48.48366;11.9135
Dornhausen;;BY;0;49.35845;10.35476
Dornheim;;NW;0;51.24788;8.33706
Dornheim;;BY;0;49.65318;10.33041
Dornhof;;BY;0;48.89536;13.14746
Dornholz;;TH;0;50.4;11.85
Dornholzhausen;;HE;0;50.49454;8.60916
Dornick;;NW;0;51.81208;6.30535
Dornitz;;ST;0;51.63919;11.80935
Dornitzen;;BY;0;48.26177;12.82882
Dornreichenbach;;SN;0;51.36943;12.86522
Dorns;;BY;0;47.76732;10.27377
Dornseifen;;NW;0;50.95;7.96667
Dornsiepen;;NW;0;51.15;7.1
Dornsode;;NI;0;53.56731;9.03823
Dornstadt;;BY;0;49.0023;10.584
Dornstetten;;BY;0;47.98104;10.87009
Dornswalde;;BB;0;52.04697;13.59862
Dornumergrode;;NI;0;53.67164;7.43706
Dornwang;;BY;0;48.66569;12.43467
Dornweiler;;BY;0;48.21404;10.09214
Dornwerth;;NW;0;51.23333;7.71667
Dorotheenhof;;BB;0;52.4;12.4
Dorotheenwalde;;MV;0;53.50816;14.16962
Dorow;;MV;0;54.01145;12.82302
Dorp;;NW;0;51.24448;6.92058
Dorpe;;NW;0;51.01113;7.2014
Dorperhof;;NW;0;51.15636;7.12156
Dorsbrunn;;BY;0;49.09471;10.90772
Dorschenmühle;;TH;0;50.39387;11.67412
Dorschhausen;;BY;0;48.02011;10.56399
Dorsfeld;;NW;0;50.8831;6.63333
Dorste;;NI;0;51.70123;10.15335
Dortelweil;;HE;0;50.20734;8.74495
Dortenhof;;NW;0;51.08108;7.19447
Dorthausen;;NW;0;51.16876;6.37771
Dorumer Altendeich;;NI;0;53.72849;8.53168
Dorumer Neufeld;;NI;0;53.73395;8.52371
Dorumer Oberstrich;Dorumer-Oberstrich;NI;0;53.72118;8.55191
Dorumer Weg;;NI;0;53.72377;8.57136
Dorumer-Niederstrich;;NI;0;53.72133;8.54214
Dorweiler;;NW;0;50.7939;6.67552
Dorweiler;;RP;0;50.13994;7.42209
Doschendorf;;BY;0;50.0069;11.06023
Dosdorf;;TH;0;50.79723;10.91331
Dose;;NI;0;53.50438;7.88741
Dosenbek;;SH;0;54.17044;10.14744
Dosenmoor;;SH;0;54.14565;10.01825
Dosenrade;;SH;0;54.34642;9.83745
Dosewieke;;NI;0;53.12596;7.5876
Dossenbach;;BW;0;47.61459;7.85491
Dossingen;;BW;0;48.77518;10.31181
Dossow;;BB;0;53.12169;12.52682
Dothen;;TH;0;51.01212;11.82371
Dottel;;NW;0;50.5481;6.59745
Dottendorf;;NW;0;50.70435;7.11541
Dottenheim;;BY;0;49.54898;10.51561
Dottenreuth;;BY;0;49.61667;11.46667
Dottenweiler;;BW;0;48.39771;8.46576
Dottighofen;;BW;0;47.93294;7.68425
Dottingen;;BW;0;48.42359;9.43442
Dotzlar;;NW;0;51.015;8.40952
Dovemühlen;;NI;0;52.94688;9.26346
Dovenkamp;;SH;0;53.59954;10.28319
Doverack;;NW;0;51.04854;6.21756
Doveren;;NW;0;51.0486;6.24793
Doverhahn;;NW;0;51.04941;6.2585
Drabenderhöhe;;NW;0;50.94399;7.4544
Drachenthal;;BY;0;47.76324;11.90695
Drackendorf;;TH;0;50.88809;11.63143
Drackenstein;;BY;0;49.16149;12.18498
Draen;;SH;0;54.1577;8.90374
Dragahn;;NI;0;53.09233;10.97884
Dragsdorf;;ST;0;50.98632;12.19182
Drahberg;;BY;0;49.40345;11.69674
Drahendorf;;BB;0;52.28948;14.23151
Draht;;BY;0;48.8484;12.80614
Drahthammer;;BY;0;49.84568;12.11917
Drahtmühle;Drahtmuhle;SH;0;53.64051;10.40111
Drahtzug;;RP;0;49.51976;8.10217
Draisdorf;;SN;0;50.88337;12.89786
Draisdorf;;BY;0;50.10869;10.92427
Draisendorf;;BY;0;50.28281;12.0102
Draisenfeld;;BY;0;49.8856;11.6899
Drake;;NW;0;52.08333;8.7
Dramfeld;;NI;0;51.45504;9.8825
Drammendorf;;MV;0;54.35826;13.2205
Drankhausen;;NW;0;51.61725;9.20823
Dransau;;SH;0;54.32578;10.48676
Dransdorf;;NW;0;50.73833;7.04861
Dranse;;BB;0;53.20048;12.6202
Dranske Hof;;MV;0;54.6405;13.23861
Drantum;;NI;0;52.81947;8.19494
Draschwitz;;SN;0;51.21831;12.90754
Draschwitz;;ST;0;51.09872;12.18099
Drasdo;;BB;0;51.6195;13.35806
Drasenbeck;;NW;0;51.29308;8.32716
Drasenberg;;HE;0;50.37497;9.53922
Dratum;;NI;0;52.20845;8.23868
Drauschkowitz;;SN;0;51.15426;14.34574
Drauschwitz;;TH;0;50.90766;11.69662
Drausendorf;;SN;0;50.92162;14.86591
Draxing;;BY;0;48.66005;13.51443
Draxlham;;BY;0;47.85521;11.73632
Draxlschlag;;BY;0;48.89062;13.42855
Draxlweg;;BY;0;48.66695;13.74527
Drebber;;NI;0;52.65214;8.4188
Drebenstedt;;ST;0;52.7215;10.90781
Drebligar;;SN;0;51.62771;12.91134
Drechen;;NW;0;51.60069;7.83596
Dreckburg;;NW;0;51.67522;8.62291
Dreckenach;;RP;0;50.28864;7.41994
Dreckente;;ST;0;51.54165;11.96282
Dreeke;;NI;0;52.67555;8.48574
Dreeke;;NW;0;52.08979;8.49106
Dreenkrögen;Dreenkrogen;MV;0;53.41867;11.49586
Dreesbruch;;NW;0;52.13038;8.52444
Dreesch;;BB;0;53.29377;13.96221
Dreessel;;NI;0;52.97981;9.46836
Drefahl;;MV;0;53.28733;11.86502
Drehenthalerhof;;RP;0;49.51963;7.80924
Drehfeld;;SN;0;51.02387;13.35128
Drehlitz;;ST;0;51.60313;11.96492
Drehna;Furstlich Drehna|Fürstlich Drehna;BB;0;51.75966;13.80505
Drehna;;SN;0;51.36342;14.47976
Drehnower Vorstadt;;BB;0;51.8607;14.40059
Drehsa;;SN;0;51.17898;14.56646
Drei;;SH;0;54.85867;9.59027
Drei Kronen;;BB;0;52.65025;14.30549
Drei Linden;;MV;0;53.866;11.25525
Drei Linden;;NI;0;51.86112;10.0134
Drei Linden;;SN;0;51.18333;13.23333
Drei Rosen;;SN;0;50.66777;13.09913
Dreiangel;;SH;0;54.01667;9.48333
Dreiangel;;BW;0;48.11667;8.25
Dreibeken;;SH;0;53.72698;9.96111
Dreibergen;;NI;0;53.21464;8.02159
Dreibergen;;MV;0;53.84901;11.96186
Dreiborn;;NW;0;50.54495;6.40848
Dreibrück;Dreibrucken-Krug|Kolonie Dreibrück;BB;0;52.68356;12.83092
Dreibäumen;;NW;0;51.13274;7.27278
Dreieck;;NI;0;53.67846;8.92042
Dreiecksiedlung;;SN;0;51.35132;12.51246
Dreieckskoog;;SH;0;54.87761;8.65488
Dreieinigkeit;;MV;0;53.82525;12.38848
Dreieinigkeit;;NI;0;53.42313;8.72621
Dreiersiedlung;;MV;0;53.45577;10.95942
Dreifaltigkeitsberg;;BY;0;48.67493;12.39223
Dreigrün;Dreigrun;BY;0;50.33166;11.68083
Dreihansen;;SN;0;50.61702;12.74447
Dreihausen;;HE;0;50.72684;8.85785
Dreihausen;;NW;0;51.52548;7.83125
Dreihausen;;NI;0;53.67605;7.41007
Dreiheiligen;;BY;0;47.61667;9.95
Dreihof;;RP;0;49.217;8.18474
Dreihäuser;;ST;0;52.44008;12.26122
Dreihäuser;;BB;0;51.48333;13.2
Dreihäuser;;SN;0;50.57678;12.59049
Dreihäuser;Dreihauser;BY;0;49.94566;12.0112
Dreihäuser;Dreihauser;NI;0;53.53092;7.84212
Dreihöf;Dreihof;BY;0;49.76476;12.3301
Dreihöfe;;SN;0;50.36096;12.47735
Dreikretscham;;SN;0;51.22135;14.31321
Dreikronen;;SH;0;54.39299;10.1481
Dreikronen;;NI;0;52.88673;9.57491
Dreikutten;;SN;0;51.4;13.16667
Dreikönigzug;Dreikonigszug|Dreikonigzug|Dreikönigszug;RP;0;49.53581;7.47881
Dreilinden;Kolonie Dreilinden;BB;0;52.40453;13.174
Dreilinden;;NI;0;51.71722;10.25681
Dreilingen;;NI;0;52.9191;10.34217
Dreilärchen;Dreilarchen|Dreilerchen;BW;0;47.93119;8.61125
Dreilützow;;MV;0;53.53388;11.11216
Dreimühlen;;HE;0;49.75;9.03333
Dreimühlen;Dreimuhlen;BW;0;48.26667;8.38333
Dreimühlen;;BY;0;48.12132;11.55786
Dreimühlen;Dreimuhlen;SH;0;54.47226;9.09033
Dreine;;NW;0;51.1355;7.42289
Dreis-Tiefenbach;Dreisbach|Dreisbach Tiefenbach;NW;0;50.91553;8.05581
Dreisbach;;NW;0;50.95272;7.59331
Dreisbach;;HE;0;50.65068;8.39304
Dreisborn;;NW;0;51.40307;7.93998
Dreisel;;NW;0;50.79325;7.57664
Dreisielen;;NI;0;53.20013;8.46998
Dreiskau;;SN;0;51.22075;12.4653
Dreiskau-Muckern;;SN;0;51.21677;12.46648
Dreislar;;NW;0;51.14951;8.68821
Dreispringen;;NW;0;50.97704;7.21097
Dreisprung;;SH;0;54.46122;8.85653
Dreistegen;;NW;0;50.54843;6.2312
Dreistegen;;BW;0;48.00947;8.14192
Dreistelzhof;Dreistelz;BY;0;50.27988;9.77877
Dreistern;;SN;0;51.18053;14.36433
Dreiweibern;;SN;0;51.40574;14.41449
Dreiweiherhof;;RP;0;49.75656;7.79028
Dreiwerden;Schönborn-Dreiwerden|Dreiwerden über Mittweida;SN;0;50.96196;13.00922
Dreizehn;;SH;0;54.41897;9.4242
Dreizehnhausen;;MV;0;54.07258;13.26539
Dreißig;;SN;0;51.14215;13.22864
Dreißigacker;;TH;0;50.55925;10.38759
Drelsdorf-Norderfeld;Drelsdorfer Norderfeld;SH;0;54.61523;9.05226
Drelsdorf-Osterfeld;Drelsdorf Osterfeld|Drelsdorfer Osterfeld;SH;0;54.60798;9.08123
Dremmen;Dremme;NW;0;51.04024;6.14705
Drenke;;NW;0;51.6819;9.31027
Drenkow;;MV;0;53.31652;12.00651
Drennhausen;;NI;0;53.41804;10.27155
Drense;;BB;0;53.30954;13.97461
Dresbach;;NW;0;50.93333;7.71667
Dreschen;;BY;0;50.05635;11.45163
Dreschenau;;BY;0;50.00428;11.51214
Dreschersreuth;;BY;0;50.2045;11.6718
Dreschhausen;;NW;0;50.95336;7.71741
Dresdner Heide;;SN;0;51.0966;13.84148
Dresel;;NW;0;51.27325;7.71701
Dresenow;;MV;0;53.40617;12.25233
Dreska;;BB;0;51.48525;13.53803
Drespe;;NW;0;50.96589;7.61387
Dresselhausen;;NW;0;52.46405;7.62658
Dresselhof;;BW;0;48.94112;9.47444
Dresselsgrün;;SN;0;50.50085;12.41986
Dressen;;BY;0;47.55744;9.89845
Dressendorf;;BY;0;49.99412;11.66097
Drethem;;NI;0;53.20221;10.9554
Dretschen;;SN;0;51.12378;14.34746
Dretzel;;ST;0;52.31464;12.11651
Dretzen;;BB;0;52.2135;12.28324
Dreuschendorf;;BY;0;49.80869;11.05697
Drevenack;;NW;0;51.66105;6.7446
Dreveskirchen;;MV;0;53.99418;11.53607
Drewelow Gut;Fasanenhof;MV;0;53.77119;13.55867
